codigo_1,codigo_2,municipio,score_nombre,score_direccion,telefono_igual,decision
11-06-0064-46,11-06-0082-46,SAN ANDRES VILLA SECA,1.0,0.6269,True,pendiente_revision_manual
11-06-0065-46,11-06-0069-46,SAN ANDRES VILLA SECA,1.0,1.0,False,pendiente_revision_manual
11-06-0065-46,11-06-0082-46,SAN ANDRES VILLA SECA,1.0,0.6269,True,pendiente_revision_manual
11-06-0069-46,11-06-0082-46,SAN ANDRES VILLA SECA,1.0,0.6269,False,pendiente_revision_manual
08-04-0021-46,08-04-0022-46,SAN ANDRES XECUL,1.0,0.125,False,pendiente_revision_manual
03-15-0011-46,03-15-0013-46,SAN ANTONIO AGUAS CALIENTES,1.0,1.0,False,pendiente_revision_manual
03-15-0011-46,03-15-0016-46,SAN ANTONIO AGUAS CALIENTES,1.0,0.8679,False,pendiente_revision_manual
03-15-0013-46,03-15-0016-46,SAN ANTONIO AGUAS CALIENTES,1.0,0.8679,False,pendiente_revision_manual
03-15-0019-46,03-15-0022-46,SAN ANTONIO AGUAS CALIENTES,1.0,1.0,True,pendiente_revision_manual
13-24-0021-46,13-24-0036-46,SAN ANTONIO HUISTA,0.9434,1.0,True,pendiente_revision_manual
13-24-0021-46,13-24-0037-46,SAN ANTONIO HUISTA,1.0,1.0,True,pendiente_revision_manual
13-24-0036-46,13-24-0037-46,SAN ANTONIO HUISTA,0.9434,1.0,True,pendiente_revision_manual
13-24-0036-46,13-24-1078-46,SAN ANTONIO HUISTA,1.0,0.4375,False,pendiente_revision_manual
13-24-0016-46,13-24-0017-46,SAN ANTONIO HUISTA,1.0,1.0,True,pendiente_revision_manual
13-24-0016-46,13-24-0042-46,SAN ANTONIO HUISTA,1.0,0.6545,True,pendiente_revision_manual
13-24-0017-46,13-24-0042-46,SAN ANTONIO HUISTA,1.0,0.6545,True,pendiente_revision_manual
02-08-0018-46,02-08-0019-46,SAN ANTONIO LA PAZ,1.0,1.0,True,pendiente_revision_manual
02-08-0031-46,02-08-0032-46,SAN ANTONIO LA PAZ,1.0,0.4444,False,pendiente_revision_manual
02-08-0012-46,02-08-0030-46,SAN ANTONIO LA PAZ,1.0,0.2917,False,pendiente_revision_manual
02-08-0759-46,02-08-0783-46,SAN ANTONIO LA PAZ,1.0,1.0,False,pendiente_revision_manual
10-10-0055-46,10-10-0075-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0001-46,10-10-0046-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.9767,True,pendiente_revision_manual
10-10-0001-46,10-10-0047-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.9767,False,pendiente_revision_manual
10-10-0001-46,10-10-0056-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0001-46,10-10-0057-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4074,True,pendiente_revision_manual
10-10-0001-46,10-10-0059-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4074,True,pendiente_revision_manual
10-10-0001-46,10-10-0098-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.9767,True,pendiente_revision_manual
10-10-0001-46,10-10-2680-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.9767,True,pendiente_revision_manual
10-10-0037-46,10-10-0038-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.6667,False,pendiente_revision_manual
10-10-0037-46,10-10-0093-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0038-46,10-10-0093-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.6667,False,pendiente_revision_manual
10-10-0046-46,10-10-0047-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0046-46,10-10-0056-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.9767,True,pendiente_revision_manual
10-10-0046-46,10-10-0057-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.3774,True,pendiente_revision_manual
10-10-0046-46,10-10-0059-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.3774,True,pendiente_revision_manual
10-10-0046-46,10-10-0098-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0046-46,10-10-2680-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0047-46,10-10-0056-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.9767,False,pendiente_revision_manual
10-10-0047-46,10-10-0057-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.3774,False,pendiente_revision_manual
10-10-0047-46,10-10-0059-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.3774,False,pendiente_revision_manual
10-10-0047-46,10-10-0098-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0047-46,10-10-2680-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0056-46,10-10-0057-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4074,True,pendiente_revision_manual
10-10-0056-46,10-10-0059-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4074,True,pendiente_revision_manual
10-10-0056-46,10-10-0098-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.9767,True,pendiente_revision_manual
10-10-0056-46,10-10-2680-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.9767,True,pendiente_revision_manual
10-10-0057-46,10-10-0059-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0057-46,10-10-0098-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.3774,True,pendiente_revision_manual
10-10-0057-46,10-10-2680-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.3774,True,pendiente_revision_manual
10-10-0059-46,10-10-0098-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.3774,True,pendiente_revision_manual
10-10-0059-46,10-10-2680-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.3774,True,pendiente_revision_manual
10-10-0098-46,10-10-2680-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0086-46,10-10-0087-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0086-46,10-10-0088-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0086-46,10-10-0100-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0086-46,10-10-0102-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0087-46,10-10-0088-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0087-46,10-10-0100-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0087-46,10-10-0102-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0088-46,10-10-0100-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0088-46,10-10-0102-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,False,pendiente_revision_manual
10-10-0100-46,10-10-0102-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0050-46,10-10-0074-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4651,True,pendiente_revision_manual
10-10-0050-46,10-10-0079-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4651,True,pendiente_revision_manual
10-10-0050-46,10-10-0080-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0050-46,10-10-0096-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0050-46,10-10-2491-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0050-46,10-10-2493-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4,False,pendiente_revision_manual
10-10-0074-46,10-10-0079-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0074-46,10-10-0080-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4651,True,pendiente_revision_manual
10-10-0074-46,10-10-0096-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4651,True,pendiente_revision_manual
10-10-0074-46,10-10-2491-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4651,True,pendiente_revision_manual
10-10-0074-46,10-10-2493-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.92,False,pendiente_revision_manual
10-10-0079-46,10-10-0080-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4651,True,pendiente_revision_manual
10-10-0079-46,10-10-0096-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4651,True,pendiente_revision_manual
10-10-0079-46,10-10-2491-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4651,True,pendiente_revision_manual
10-10-0079-46,10-10-2493-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.92,False,pendiente_revision_manual
10-10-0080-46,10-10-0096-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0080-46,10-10-2491-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0080-46,10-10-2493-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4,False,pendiente_revision_manual
10-10-0096-46,10-10-2491-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,1.0,True,pendiente_revision_manual
10-10-0096-46,10-10-2493-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4,False,pendiente_revision_manual
10-10-2491-46,10-10-2493-46,SAN ANTONIO SUCHITEPEQUEZ,1.0,0.4,False,pendiente_revision_manual
03-07-0019-46,03-07-0027-46,SAN BARTOLOME MILPAS ALTAS,1.0,0.8831,True,pendiente_revision_manual
03-07-0019-46,03-07-0032-46,SAN BARTOLOME MILPAS ALTAS,1.0,0.987,False,pendiente_revision_manual
03-07-0027-46,03-07-0032-46,SAN BARTOLOME MILPAS ALTAS,1.0,0.8684,False,pendiente_revision_manual
03-07-0001-46,03-07-0022-46,SAN BARTOLOME MILPAS ALTAS,1.0,0.8955,True,pendiente_revision_manual
03-07-0016-46,03-07-0017-46,SAN BARTOLOME MILPAS ALTAS,1.0,1.0,True,pendiente_revision_manual
03-07-0016-46,03-07-0024-46,SAN BARTOLOME MILPAS ALTAS,1.0,0.9756,True,pendiente_revision_manual
03-07-0016-46,03-07-0025-46,SAN BARTOLOME MILPAS ALTAS,1.0,0.9756,True,pendiente_revision_manual
03-07-0017-46,03-07-0024-46,SAN BARTOLOME MILPAS ALTAS,1.0,0.9756,True,pendiente_revision_manual
03-07-0017-46,03-07-0025-46,SAN BARTOLOME MILPAS ALTAS,1.0,0.9756,True,pendiente_revision_manual
03-07-0024-46,03-07-0025-46,SAN BARTOLOME MILPAS ALTAS,1.0,1.0,True,pendiente_revision_manual
17-03-0001-46,17-03-0002-46,SAN BENITO,1.0,0.5902,True,pendiente_revision_manual
17-03-0001-46,17-03-0079-46,SAN BENITO,1.0,0.6,True,pendiente_revision_manual
17-03-0001-46,17-03-0089-46,SAN BENITO,1.0,0.766,True,pendiente_revision_manual
17-03-0001-46,17-03-0128-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0001-46,17-03-3992-46,SAN BENITO,1.0,0.72,True,pendiente_revision_manual
17-03-0001-46,17-03-4111-46,SAN BENITO,1.0,0.766,True,pendiente_revision_manual
17-03-0001-46,17-03-4112-46,SAN BENITO,1.0,0.766,True,pendiente_revision_manual
17-03-0002-46,17-03-0079-46,SAN BENITO,1.0,0.4235,True,pendiente_revision_manual
17-03-0002-46,17-03-0089-46,SAN BENITO,1.0,0.8056,True,pendiente_revision_manual
17-03-0002-46,17-03-0128-46,SAN BENITO,1.0,0.5902,True,pendiente_revision_manual
17-03-0002-46,17-03-3992-46,SAN BENITO,1.0,0.8533,True,pendiente_revision_manual
17-03-0002-46,17-03-4111-46,SAN BENITO,1.0,0.8056,True,pendiente_revision_manual
17-03-0002-46,17-03-4112-46,SAN BENITO,1.0,0.8056,True,pendiente_revision_manual
17-03-0038-46,17-03-0104-46,SAN BENITO,1.0,0.2338,False,pendiente_revision_manual
17-03-0038-46,17-03-0105-46,SAN BENITO,1.0,0.2368,False,pendiente_revision_manual
17-03-0038-46,17-03-0113-46,SAN BENITO,1.0,0.2368,False,pendiente_revision_manual
17-03-0038-46,17-03-0143-46,SAN BENITO,1.0,0.2368,False,pendiente_revision_manual
17-03-0079-46,17-03-0089-46,SAN BENITO,1.0,0.507,True,pendiente_revision_manual
17-03-0079-46,17-03-0128-46,SAN BENITO,1.0,0.6,True,pendiente_revision_manual
17-03-0079-46,17-03-3992-46,SAN BENITO,1.0,0.4865,True,pendiente_revision_manual
17-03-0079-46,17-03-4111-46,SAN BENITO,1.0,0.507,True,pendiente_revision_manual
17-03-0079-46,17-03-4112-46,SAN BENITO,1.0,0.507,True,pendiente_revision_manual
17-03-0088-46,17-03-0134-46,SAN BENITO,1.0,0.9333,True,pendiente_revision_manual
17-03-0089-46,17-03-0128-46,SAN BENITO,1.0,0.766,True,pendiente_revision_manual
17-03-0089-46,17-03-3992-46,SAN BENITO,1.0,0.6885,True,pendiente_revision_manual
17-03-0089-46,17-03-4111-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0089-46,17-03-4112-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0104-46,17-03-0105-46,SAN BENITO,1.0,0.9677,True,pendiente_revision_manual
17-03-0104-46,17-03-0113-46,SAN BENITO,1.0,0.9677,True,pendiente_revision_manual
17-03-0104-46,17-03-0143-46,SAN BENITO,1.0,0.9677,True,pendiente_revision_manual
17-03-0105-46,17-03-0113-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0105-46,17-03-0143-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0113-46,17-03-0143-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0128-46,17-03-3992-46,SAN BENITO,1.0,0.72,True,pendiente_revision_manual
17-03-0128-46,17-03-4111-46,SAN BENITO,1.0,0.766,True,pendiente_revision_manual
17-03-0128-46,17-03-4112-46,SAN BENITO,1.0,0.766,True,pendiente_revision_manual
17-03-0135-46,17-03-0146-46,SAN BENITO,0.9892,1.0,False,pendiente_revision_manual
17-03-0135-46,17-03-1052-46,SAN BENITO,0.9892,0.2353,False,pendiente_revision_manual
17-03-0135-46,17-03-2837-46,SAN BENITO,0.9892,0.2353,False,pendiente_revision_manual
17-03-0135-46,17-03-3832-46,SAN BENITO,0.9892,1.0,False,pendiente_revision_manual
17-03-0135-46,17-03-4113-46,SAN BENITO,0.9892,0.4444,False,pendiente_revision_manual
17-03-0139-46,17-03-3996-46,SAN BENITO,0.9517,0.9714,True,pendiente_revision_manual
17-03-0146-46,17-03-1052-46,SAN BENITO,1.0,0.2353,False,pendiente_revision_manual
17-03-0146-46,17-03-2837-46,SAN BENITO,1.0,0.2353,False,pendiente_revision_manual
17-03-0146-46,17-03-3832-46,SAN BENITO,1.0,1.0,False,pendiente_revision_manual
17-03-0146-46,17-03-4113-46,SAN BENITO,1.0,0.4444,False,pendiente_revision_manual
17-03-1052-46,17-03-2837-46,SAN BENITO,1.0,0.8889,False,pendiente_revision_manual
17-03-1052-46,17-03-3832-46,SAN BENITO,1.0,0.1765,False,pendiente_revision_manual
17-03-1052-46,17-03-4113-46,SAN BENITO,1.0,0.4865,False,pendiente_revision_manual
17-03-2837-46,17-03-3831-46,SAN BENITO,0.8868,0.1765,True,pendiente_revision_manual
17-03-2837-46,17-03-3832-46,SAN BENITO,1.0,0.1765,False,pendiente_revision_manual
17-03-2837-46,17-03-4113-46,SAN BENITO,1.0,0.4324,False,pendiente_revision_manual
17-03-3832-46,17-03-4113-46,SAN BENITO,1.0,0.4444,False,pendiente_revision_manual
17-03-3992-46,17-03-4111-46,SAN BENITO,1.0,0.6885,True,pendiente_revision_manual
17-03-3992-46,17-03-4112-46,SAN BENITO,1.0,0.6885,True,pendiente_revision_manual
17-03-4111-46,17-03-4112-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0120-46,17-03-0121-46,SAN BENITO,1.0,1.0,False,pendiente_revision_manual
17-03-0120-46,17-03-0141-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0121-46,17-03-0141-46,SAN BENITO,1.0,1.0,False,pendiente_revision_manual
17-03-2236-46,17-03-2981-46,SAN BENITO,1.0,0.2,False,pendiente_revision_manual
17-03-0111-46,17-03-0112-46,SAN BENITO,0.9,1.0,False,pendiente_revision_manual
17-03-0111-46,17-03-0130-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0112-46,17-03-0130-46,SAN BENITO,0.9,1.0,False,pendiente_revision_manual
17-03-0024-46,17-03-0025-46,SAN BENITO,1.0,0.3333,False,pendiente_revision_manual
17-03-0024-46,17-03-0026-46,SAN BENITO,1.0,1.0,False,pendiente_revision_manual
17-03-0024-46,17-03-0124-46,SAN BENITO,1.0,0.383,False,pendiente_revision_manual
17-03-0025-46,17-03-0026-46,SAN BENITO,1.0,0.1667,False,pendiente_revision_manual
17-03-0025-46,17-03-0124-46,SAN BENITO,1.0,0.2979,False,pendiente_revision_manual
17-03-0026-46,17-03-0124-46,SAN BENITO,1.0,0.383,False,pendiente_revision_manual
17-03-0084-46,17-03-0085-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0115-46,17-03-0116-46,SAN BENITO,1.0,0.9714,False,pendiente_revision_manual
17-03-0115-46,17-03-0145-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0116-46,17-03-0145-46,SAN BENITO,1.0,0.9714,False,pendiente_revision_manual
17-03-0094-46,17-03-0098-46,SAN BENITO,0.9254,1.0,True,pendiente_revision_manual
17-03-0094-46,17-03-0099-46,SAN BENITO,0.9254,1.0,True,pendiente_revision_manual
17-03-0098-46,17-03-0099-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-0131-46,17-03-2832-46,SAN BENITO,1.0,0.95,True,pendiente_revision_manual
17-03-0131-46,17-03-2833-46,SAN BENITO,1.0,0.8,False,pendiente_revision_manual
17-03-0131-46,17-03-2834-46,SAN BENITO,1.0,0.8,True,pendiente_revision_manual
17-03-0131-46,17-03-3718-46,SAN BENITO,1.0,0.8,True,pendiente_revision_manual
17-03-2832-46,17-03-2833-46,SAN BENITO,1.0,0.85,False,pendiente_revision_manual
17-03-2832-46,17-03-2834-46,SAN BENITO,1.0,0.85,True,pendiente_revision_manual
17-03-2832-46,17-03-3718-46,SAN BENITO,1.0,0.85,True,pendiente_revision_manual
17-03-2833-46,17-03-2834-46,SAN BENITO,1.0,0.95,False,pendiente_revision_manual
17-03-2833-46,17-03-3718-46,SAN BENITO,1.0,0.95,False,pendiente_revision_manual
17-03-2834-46,17-03-3718-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
17-03-3833-46,17-03-3834-46,SAN BENITO,1.0,1.0,True,pendiente_revision_manual
10-04-0018-46,10-04-0019-46,SAN BERNARDINO,1.0,1.0,False,pendiente_revision_manual
10-04-0018-46,10-04-0021-46,SAN BERNARDINO,1.0,1.0,False,pendiente_revision_manual
10-04-0019-46,10-04-0021-46,SAN BERNARDINO,1.0,1.0,False,pendiente_revision_manual
21-05-0033-46,21-05-0035-46,SAN CARLOS ALZATATE,1.0,1.0,False,pendiente_revision_manual
21-05-0033-46,21-05-0038-46,SAN CARLOS ALZATATE,1.0,1.0,False,pendiente_revision_manual
21-05-0033-46,21-05-0052-46,SAN CARLOS ALZATATE,1.0,1.0,False,pendiente_revision_manual
21-05-0035-46,21-05-0038-46,SAN CARLOS ALZATATE,1.0,1.0,False,pendiente_revision_manual
21-05-0035-46,21-05-0052-46,SAN CARLOS ALZATATE,1.0,1.0,False,pendiente_revision_manual
21-05-0038-46,21-05-0052-46,SAN CARLOS ALZATATE,1.0,1.0,False,pendiente_revision_manual
21-05-0027-46,21-05-0037-46,SAN CARLOS ALZATATE,1.0,1.0,True,pendiente_revision_manual
21-05-0027-46,21-05-0054-46,SAN CARLOS ALZATATE,1.0,1.0,True,pendiente_revision_manual
21-05-0037-46,21-05-0054-46,SAN CARLOS ALZATATE,1.0,1.0,True,pendiente_revision_manual
09-04-0033-46,09-04-0034-46,SAN CARLOS SIJA,1.0,1.0,True,pendiente_revision_manual
09-04-0029-46,09-04-0048-46,SAN CARLOS SIJA,1.0,0.2593,False,pendiente_revision_manual
02-04-0022-46,02-04-0023-46,SAN CRISTOBAL ACASAGUASTLAN,1.0,0.7292,False,pendiente_revision_manual
02-04-0004-46,02-04-0005-46,SAN CRISTOBAL ACASAGUASTLAN,1.0,1.0,False,pendiente_revision_manual
12-25-0018-46,12-25-0027-46,SAN CRISTOBAL CUCHO,1.0,0.4,False,pendiente_revision_manual
12-25-0022-46,12-25-0028-46,SAN CRISTOBAL CUCHO,1.0,0.9677,True,pendiente_revision_manual
08-02-0150-46,08-02-0151-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0055-46,08-02-0056-46,SAN CRISTOBAL TOTONICAPAN,1.0,0.9877,True,pendiente_revision_manual
08-02-0055-46,08-02-0068-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0056-46,08-02-0068-46,SAN CRISTOBAL TOTONICAPAN,1.0,0.9877,True,pendiente_revision_manual
08-02-0042-46,08-02-0048-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,False,pendiente_revision_manual
08-02-0042-46,08-02-0099-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0048-46,08-02-0099-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,False,pendiente_revision_manual
08-02-0064-46,08-02-0065-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,False,pendiente_revision_manual
08-02-0064-46,08-02-0096-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,False,pendiente_revision_manual
08-02-0065-46,08-02-0096-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,False,pendiente_revision_manual
08-02-0050-46,08-02-0053-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0050-46,08-02-0069-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0053-46,08-02-0069-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0063-46,08-02-0094-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0132-46,08-02-0570-46,SAN CRISTOBAL TOTONICAPAN,0.9197,0.9,True,pendiente_revision_manual
08-02-0001-46,08-02-0003-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,False,pendiente_revision_manual
08-02-0001-46,08-02-0066-46,SAN CRISTOBAL TOTONICAPAN,1.0,0.4375,False,pendiente_revision_manual
08-02-0001-46,08-02-0067-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0001-46,08-02-0098-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
08-02-0003-46,08-02-0066-46,SAN CRISTOBAL TOTONICAPAN,1.0,0.4375,True,pendiente_revision_manual
08-02-0003-46,08-02-0067-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,False,pendiente_revision_manual
08-02-0003-46,08-02-0098-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,False,pendiente_revision_manual
08-02-0066-46,08-02-0067-46,SAN CRISTOBAL TOTONICAPAN,1.0,0.4375,False,pendiente_revision_manual
08-02-0066-46,08-02-0098-46,SAN CRISTOBAL TOTONICAPAN,1.0,0.4375,False,pendiente_revision_manual
08-02-0067-46,08-02-0098-46,SAN CRISTOBAL TOTONICAPAN,1.0,1.0,True,pendiente_revision_manual
16-03-0158-46,16-03-0266-46,SAN CRISTOBAL VERAPAZ,1.0,0.129,False,pendiente_revision_manual
16-03-0270-46,16-03-0271-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0270-46,16-03-0272-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0270-46,16-03-0273-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0270-46,16-03-0275-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0270-46,16-03-0282-46,SAN CRISTOBAL VERAPAZ,1.0,0.8235,False,pendiente_revision_manual
16-03-0271-46,16-03-0272-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0271-46,16-03-0273-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0271-46,16-03-0275-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0271-46,16-03-0282-46,SAN CRISTOBAL VERAPAZ,1.0,0.8235,False,pendiente_revision_manual
16-03-0272-46,16-03-0273-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0272-46,16-03-0275-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0272-46,16-03-0282-46,SAN CRISTOBAL VERAPAZ,1.0,0.8235,False,pendiente_revision_manual
16-03-0273-46,16-03-0275-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0273-46,16-03-0282-46,SAN CRISTOBAL VERAPAZ,1.0,0.8235,False,pendiente_revision_manual
16-03-0275-46,16-03-0282-46,SAN CRISTOBAL VERAPAZ,1.0,0.8235,False,pendiente_revision_manual
16-03-0076-46,16-03-0077-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0076-46,16-03-0082-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0076-46,16-03-0083-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0076-46,16-03-0097-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0076-46,16-03-0108-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0076-46,16-03-0109-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0076-46,16-03-0243-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0077-46,16-03-0082-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0077-46,16-03-0083-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0077-46,16-03-0097-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,True,pendiente_revision_manual
16-03-0077-46,16-03-0108-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
16-03-0077-46,16-03-0109-46,SAN CRISTOBAL VERAPAZ,1.0,1.0,False,pendiente_revision_manual
