codigo,distrito,departamento,municipio,establecimiento,direccion,telefono,supervisor,director,nivel,sector,area,status,modalidad,jornada,plan,departamental,fecha_extraccion,fuente_url,nivel_consulta,sector_consulta,plan_consulta,modalidad_consulta,departamento_consulta,departamento_consulta_codigo,municipio_consulta
18-01-2919-46,18-01-1064,IZABAL,PUERTO BARRIOS,"INSTITUTO PARTICULAR MIXTO ""EL DIVINO MAESTRO""",CALZADA AL CAMPO DE DIOS ALDEA SANTO TOMAS DE CASTILLA,79484009,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,KLELIM MILEIDA SAGASTUME BUEZO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-2928-46,18-01-1062,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO 'MIGUEL ANGEL ASTURIAS',11 CALLE 10 Y 11 AV.,79481153,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,LUBIA JUDITH ORELLANA SALAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3017-46,18-01-1065,IZABAL,PUERTO BARRIOS,"ESCUELA PARTICULAR MIXTA ""JUSTO RUFINO BARRIOS""",8AV. 17 Y 18 CALLE,79487031,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,MARYLENA ESTRADA LEONARDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3027-46,18-005,IZABAL,PUERTO BARRIOS,INSTITUTO PRIVADO MIXTO NAZARENO,RUTA AL ATLANTICO CRUCE A LA PENITENCIERIA,79429359,CINDY WALESKA BELTETON DE MOLINA,ROSI MARIMELDA RAMOS MORALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3030-46,18-01-1062,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO BILINGUE 'JOSE CECILIO DEL VALLE',CALLE PRINCIPAL ALDEA SANTO TOMAS DE CASTILLA,49546612,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,NAZARIO CHÁVEZ PÉREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3032-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO BILINGUE 'JOSE CECILIO DEL VALLE',CALLE PRINCIPAL ALDEA SANTO TOMAS DE CASTILLA,49546612,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,NAZARIO CHAVEZ PEREZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3068-46,18-01-1067,IZABAL,PUERTO BARRIOS,COLEGIO TÉCNICO PRIVADO MIXTO LA PATRIA,ALDEA ENTRE RIOS,58302515,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,SANTOS GUADALENI PERDOMO CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3089-46,18-008,IZABAL,PUERTO BARRIOS,INSTITUTO DIVERSIFICADO 'SAN JOSE',ALDEA PUNTA DE PALMA,,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,--,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3107-46,18-01-1067,IZABAL,PUERTO BARRIOS,COLEGIO TECNICO PRIVADO MIXTO LA PATRIA,ALDEA ENTRE RIOS,58302515,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,SANTOS GUADALENI PERDOMO CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3170-46,18-008,IZABAL,PUERTO BARRIOS,LICEO MIXTO '20 DE OCTUBRE',7A. CALLE ENTRE 6A. Y 7A. AVENIDA,79480009,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,--,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3175-46,18-008,IZABAL,PUERTO BARRIOS,LICEO MIXTO MONTESSORI,10 AVENIDA 10 Y 11 CALLES,79480774,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,--,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3186-46,18-008,IZABAL,PUERTO BARRIOS,LICEO MIXTO 'MODERNO',ALDEA SANTO TOMAS DE CASTILLA,,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,--,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3235-46,18-01-1065,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO PIEDRAS NEGRAS,"COLONIA PIEDRAS NEGRAS, SANTO TOMÁS DE CASTILLA",58368127,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,LASTENIA CARÍAS SAMAYOA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3245-46,18-01-1064,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO 'MATIAS DE GALVEZ',COLONIA PIEDRAS NEGRAS ALDEA SANTO TOMASDE CASTILLA,56142325,ELENA ELIZABETH SUCHITE GARNICA DE QUINTANILLA,SINDY MARISOL NUÑEZ VALIENTE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-01-3269-46,18-005,IZABAL,PUERTO BARRIOS,LICEO MIXTO 'PASCAL',COLONIA 15 DE ABRIL ALDEA SANTO TOMAS DE CASTILLA,,CINDY WALESKA BELTETON DE MOLINA,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0108-46,18-02-1076,IZABAL,LIVINGSTON,"INSTITUTO PRIVADO MIXTO DE FORMACION JUVENIL ""RIO DULCE""",ALDEA FRONTERAS RIO DULCE,79305829,LEYVIMARLOT ENRIQUEZ ESPINOSA,MELVIN EDUARDO VENTURA QUINTANILLA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0110-46,18-02-1076,IZABAL,LIVINGSTON,"INSTITUTO PRIVADO MIXTO DE FORMACION JUVENIL ""RIO DULCE""","ALDEA FRONTERAS, RIO DULCE",79305829,LEYVIMARLOT ENRIQUEZ ESPINOSA,MELVIN EDUARDO VENTURA QUINTANILLA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0188-46,18-02-1073,IZABAL,LIVINGSTON,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"CALLE DE LA IGLESIA, BARRIO MINERVA",59570787,MARTÍN MAXEMA CHÚN,MITZI LISSETH ALVAREZ TORO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0191-46,18-02-1076,IZABAL,LIVINGSTON,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA FRONTERAS RÍO DULCE,31298390,LEYVIMARLOT ENRIQUEZ ESPINOSA,WILLIAM OSWALDO PACHAM POP,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0242-46,18-02-1074,IZABAL,LIVINGSTON,"COLEGIO PRIVADO MIXTO ""KATERI TEKAKWITHA""",BARRIO MINERVA,31345479,JUAN OSVALDO ESTERO MARTINEZ,EDWIN ROLANDO SAMOL ESQUIT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0254-46,18-02-1076,IZABAL,LIVINGSTON,COLEGIO PARTICULAR MIXTO RIO DULCE,ALDEA FRONTERAS RIO DULCE,58840501,LEYVIMARLOT ENRIQUEZ ESPINOSA,RUBÉN DARÍO NOLASCO PÉREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0255-46,18-02-1076,IZABAL,LIVINGSTON,COLEGIO PARTICULAR MIXTO RIO DULCE,ALDEA FRONTERAS RIO DULCE,58840501,LEYVIMARLOT ENRIQUEZ ESPINOSA,RUBÉN DARÍO NOLASCO PÉREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0276-46,18-017,IZABAL,LIVINGSTON,COLEGIO PARTICULAR MIXTO MUNDO JUVENIL,BARRIO EL TALLER FRONTERAS ALDEA FRONTERAS,79305318,JUAN OSVALDO ESTERO MARTINEZ,RAFAEL ELVIN RETANA CRUZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0280-46,18-02-1076,IZABAL,LIVINGSTON,COLEGIO PARTICULAR MIXTO MUNDO JUVENIL,"BARRIO EL TALLER FRONTERAS, ALDEA FRONTERAS",37472007,LEYVIMARLOT ENRIQUEZ ESPINOSA,RAFAEL ELVIN RETANA CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
18-02-0281-46,18-02-1076,IZABAL,LIVINGSTON,COLEGIO PARTICULAR MIXTO MUNDO JUVENIL,BARRIO EL TALLER FRONTERAS ALDEA FRONTERAS,44446785,LEYVIMARLOT ENRIQUEZ ESPINOSA,RAFAEL ELVIN RETANA CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL,2026-07-14T23:53:06+00:00,https://www.mineduc.gob.gt/BUSCAESTABLECIMIENTO_GE/,DIVERSIFICADO,TODOS,TODOS,TODOS,IZABAL,18,
